season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,1,1,20,0,4,1,1,0.26,0.2121,0.52,0.4478,191
3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,299
4,0,11,21,0,5,1,1,0.36,0.3788,0.71,0.0,85
1,0,2,20,0,2,1,1,0.26,0.2727,0.33,0.1045,101
2,0,4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,56
1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,30
4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,156
1,1,1,0,0,2,1,2,0.3,0.2879,1.0,0.2836,25
1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,118
2,1,5,0,0,4,1,2,0.48,0.4697,0.82,0.2239,90
4,1,10,0,0,1,1,2,0.56,0.5303,0.73,0.2537,48
4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,344
2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,246
4,1,10,6,0,0,0,2,0.5,0.4848,0.59,0.3284,39
2,0,4,2,0,3,1,1,0.42,0.4242,0.94,0.1642,2
1,1,2,8,0,5,1,2,0.38,0.3939,0.76,0.3284,469
4,0,12,14,0,0,0,1,0.42,0.4242,0.62,0.1343,323
2,1,5,18,0,1,1,2,0.6,0.6212,0.53,0.3582,680
2,0,3,3,0,2,1,1,0.24,0.2121,0.32,0.2985,3
3,0,7,9,0,0,0,1,0.72,0.6667,0.58,0.2239,184
1,1,2,11,0,0,0,2,0.26,0.2576,0.7,0.194,182
1,0,12,4,0,3,1,2,0.36,0.3788,0.71,0.0,2
3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,18
2,1,5,10,0,2,1,2,0.58,0.5455,0.68,0.4179,157
2,1,6,6,0,1,1,3,0.52,0.5,0.88,0.1343,37
3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,402
4,0,10,15,0,4,1,2,0.48,0.4697,0.51,0.4478,160
4,0,11,11,0,2,1,2,0.56,0.5303,0.64,0.194,134
2,0,4,22,0,2,1,2,0.4,0.4091,0.94,0.2985,54
1,0,3,6,0,4,1,1,0.32,0.3182,0.76,0.194,51
4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,9
4,0,10,7,0,3,1,1,0.46,0.4545,0.77,0.1045,301
4,1,11,5,0,2,1,2,0.22,0.2273,0.64,0.194,41
4,0,10,1,0,3,1,3,0.56,0.5303,0.83,0.1343,10
2,1,5,14,0,2,1,3,0.62,0.6061,0.69,0.3284,71
3,0,9,12,0,3,1,3,0.56,0.5303,0.94,0.0,22
2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,81
2,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,167
1,0,1,22,0,3,1,1,0.18,0.197,0.55,0.1343,42
1,1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343,490
3,1,7,12,0,1,1,2,0.74,0.6818,0.58,0.1343,266
3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,483
1,1,1,18,0,5,1,2,0.2,0.2273,0.34,0.0896,301
4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,663
1,1,2,13,0,5,1,1,0.36,0.3636,0.46,0.0,198
3,0,8,19,0,3,1,1,0.84,0.7727,0.47,0.2537,446
2,0,4,7,0,5,1,3,0.24,0.2424,0.93,0.0,95
4,0,10,21,0,6,0,1,0.4,0.4091,0.76,0.0,157
3,0,9,8,0,4,1,1,0.62,0.5909,0.73,0.1343,498
2,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,485
3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,456
4,0,11,3,0,0,0,2,0.36,0.3485,0.62,0.1343,28
2,0,5,3,0,6,0,1,0.48,0.4697,0.82,0.1045,19
1,1,1,4,0,6,0,1,0.32,0.3333,0.57,0.0896,10
1,1,2,7,0,2,1,1,0.28,0.2576,0.45,0.2985,325
4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,41
1,0,2,12,0,6,0,1,0.44,0.4394,0.18,0.4925,119
4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,304
3,1,8,20,0,6,0,1,0.7,0.6364,0.45,0.1045,341
4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0.0,1
2,0,6,14,0,6,0,1,0.74,0.6515,0.33,0.2239,451
1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106
2,1,5,9,0,0,0,1,0.62,0.6212,0.32,0.2537,313
4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,83
3,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,610
1,1,3,23,0,3,1,1,0.56,0.5303,0.43,0.1642,91
1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80
4,1,9,22,0,0,0,1,0.48,0.4697,0.72,0.0,91
3,1,8,14,0,1,1,1,0.8,0.7424,0.49,0.0896,246
3,0,8,6,0,4,1,2,0.64,0.5909,0.78,0.2537,103
4,0,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,165
1,0,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,6
1,0,12,13,0,5,1,1,0.4,0.4091,0.5,0.4627,194
4,0,12,11,0,1,1,2,0.36,0.3636,0.87,0.0896,123
1,1,1,20,0,4,1,1,0.3,0.3333,0.49,0.0,177
3,1,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642,482
2,0,4,7,0,0,0,1,0.36,0.3333,0.5,0.3582,16
1,1,1,14,0,1,1,1,0.32,0.3333,0.24,0.1343,115
3,1,8,7,0,3,1,2,0.66,0.6212,0.69,0.194,492
3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,277
4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0.0,251
4,1,11,3,0,5,1,1,0.32,0.2879,0.53,0.4179,9
1,0,3,15,0,1,1,1,0.34,0.303,0.31,0.3881,96
3,0,8,17,0,2,1,1,0.72,0.6515,0.34,0.2239,472
1,0,2,3,0,4,1,1,0.34,0.3333,0.53,0.194,4
3,1,7,20,0,1,1,2,0.74,0.6818,0.55,0.1045,447
4,1,11,4,0,5,1,1,0.32,0.2879,0.53,0.3582,14
3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,120
1,1,2,0,0,2,1,2,0.26,0.303,0.6,0.0,14
3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,436
2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,492
3,0,9,17,1,1,0,2,0.66,0.5909,0.89,0.1045,114
3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,338
4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,203
2,1,4,21,0,5,1,1,0.5,0.4848,0.36,0.0,189
3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,326
2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,95
4,0,10,16,0,0,0,1,0.66,0.6212,0.5,0.1343,470
2,1,5,6,0,6,0,1,0.42,0.4242,0.67,0.0896,33
2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,14
4,0,10,19,0,0,0,2,0.38,0.3939,0.76,0.1642,162
4,0,11,0,0,3,1,1,0.36,0.3788,0.87,0.0,13
1,1,12,8,0,1,1,1,0.22,0.2727,0.69,0.0,66
2,0,4,16,0,3,1,2,0.76,0.6667,0.35,0.3582,255
4,0,11,22,0,1,1,3,0.4,0.4091,0.87,0.1343,78
1,0,2,10,0,1,1,1,0.24,0.2576,0.75,0.1045,55
3,0,9,22,0,6,0,1,0.68,0.6364,0.83,0.1045,162
4,0,11,7,0,0,0,1,0.42,0.4242,0.67,0.2239,23
1,0,3,0,0,3,1,3,0.3,0.2879,0.93,0.2537,8
3,1,8,8,0,2,1,2,0.66,0.6212,0.85,0.1045,693
1,0,12,10,0,3,1,2,0.48,0.4697,0.82,0.4179,89
1,1,3,0,0,3,1,1,0.28,0.2576,0.65,0.2836,15
3,1,6,5,0,6,0,2,0.64,0.5758,0.83,0.194,12
2,1,5,0,0,1,1,2,0.6,0.6212,0.56,0.2537,35
3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,242
3,0,9,20,0,5,1,1,0.64,0.6061,0.73,0.0,196
3,1,8,22,0,0,0,1,0.7,0.6515,0.58,0.1343,181
3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,201
3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,317
3,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,496
4,0,9,5,0,5,1,1,0.52,0.5,0.83,0.194,26
2,0,4,16,0,5,1,3,0.34,0.3333,0.87,0.1343,62
4,0,10,9,0,0,0,1,0.5,0.4848,0.77,0.0,185
3,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,546
1,1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,98
1,1,1,19,0,3,1,2,0.34,0.3636,0.53,0.0,316
1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,95
1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,49
2,0,3,13,0,0,0,1,0.3,0.2879,0.39,0.2239,147
1,0,2,20,0,2,1,1,0.16,0.1364,0.4,0.3284,56
4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,460
4,0,12,8,0,6,0,1,0.24,0.2576,0.75,0.0896,63
1,0,2,15,0,2,1,1,0.34,0.3333,0.19,0.1642,85
1,1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239,76
2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,41
3,0,9,6,0,4,1,1,0.6,0.5758,0.78,0.0,105
2,0,6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,538
3,0,7,22,0,1,1,1,0.72,0.697,0.74,0.1343,90
4,0,12,18,0,1,1,1,0.44,0.4394,0.77,0.0,399
2,0,6,8,0,2,1,2,0.68,0.6364,0.61,0.1343,477
2,1,4,14,0,5,1,1,0.64,0.6212,0.44,0.2239,394
3,1,6,8,0,0,0,1,0.7,0.6515,0.58,0.0,141
4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.194,283
3,1,8,10,0,0,0,1,0.74,0.697,0.66,0.3881,385
4,0,10,15,0,6,0,1,0.62,0.6212,0.31,0.4925,377
4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,18
1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0.0,96
2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,6
1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627,16
4,1,10,10,0,0,0,2,0.48,0.4697,0.51,0.4179,434
2,1,4,6,0,0,0,2,0.36,0.3485,0.76,0.1343,97
3,0,8,6,0,0,0,1,0.7,0.6667,0.89,0.1642,13
3,0,8,22,0,5,1,1,0.72,0.697,0.79,0.1045,152
1,1,2,2,0,0,0,1,0.24,0.2121,0.44,0.3284,42
2,0,3,6,0,0,0,3,0.16,0.1818,0.86,0.1343,2
2,0,6,13,0,0,0,1,0.78,0.7424,0.59,0.2836,373
2,0,4,12,0,6,0,2,0.36,0.3485,0.81,0.1343,202
3,0,6,17,0,3,1,1,0.82,0.7121,0.26,0.4179,570
1,0,2,2,0,3,1,1,0.12,0.1515,0.5,0.1343,1
3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,162
1,0,2,13,0,4,1,1,0.2,0.1667,0.4,0.4179,51
2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,164
4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,194
1,0,12,2,0,5,1,3,0.38,0.3939,0.94,0.1343,13
1,1,1,20,1,1,0,1,0.26,0.2424,0.6,0.2836,90
4,1,11,23,1,1,0,2,0.54,0.5152,0.77,0.2239,63
4,0,11,0,0,6,0,1,0.34,0.3485,0.76,0.1045,47
2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0.0,672
4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,264
2,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,590
4,1,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,809
2,0,4,22,0,6,0,1,0.32,0.303,0.61,0.2985,55
2,0,6,4,0,2,1,1,0.58,0.5455,0.83,0.1343,5
1,1,3,2,0,2,1,1,0.2,0.197,0.44,0.2239,4
3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,770
3,1,8,12,0,0,0,1,0.86,0.803,0.47,0.5224,491
1,1,1,20,0,3,1,2,0.2,0.197,0.4,0.194,123
2,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,390
3,1,9,20,0,2,1,1,0.74,0.697,0.7,0.2537,385
4,0,10,10,0,5,1,1,0.46,0.4545,0.51,0.1642,138
2,0,4,9,0,6,0,1,0.44,0.4394,0.51,0.3582,156
3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,278
1,0,1,12,0,3,1,1,0.26,0.2273,0.33,0.3284,79
2,0,5,15,0,6,0,1,0.6,0.6212,0.38,0.2537,378
1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19
1,1,12,10,0,3,1,3,0.2,0.1818,0.86,0.2985,8
3,1,6,3,0,1,1,1,0.68,0.6364,0.69,0.2537,5
2,0,4,15,0,4,1,1,0.6,0.6212,0.31,0.0896,142
1,0,2,17,0,5,1,1,0.3,0.3333,0.24,0.0,211
3,1,6,4,0,0,0,2,0.66,0.6212,0.65,0.0,13
3,0,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,423
2,0,5,7,0,6,0,1,0.48,0.4697,0.59,0.0,40
3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,208
2,1,4,12,0,2,1,1,0.6,0.6212,0.33,0.3582,244
1,0,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,150
3,0,7,1,0,0,0,1,0.7,0.6515,0.61,0.1343,113
3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,340
1,0,2,5,0,1,1,1,0.2,0.2576,0.86,0.0,10
3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,112
2,1,3,8,0,0,0,2,0.4,0.4091,0.94,0.3284,89
4,0,9,20,0,5,1,1,0.54,0.5152,0.52,0.2836,230
3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,281
1,1,2,7,0,4,1,1,0.2,0.197,0.69,0.2537,267
2,0,3,2,0,4,1,2,0.3,0.2879,1.0,0.2537,6
2,1,4,6,0,6,0,1,0.34,0.3333,0.76,0.1642,21
1,0,2,20,0,3,1,1,0.38,0.3939,0.43,0.194,118
1,1,2,12,0,2,1,2,0.3,0.2727,0.56,0.3881,163
2,0,4,22,0,0,0,1,0.44,0.4394,0.94,0.2537,57
3,1,8,22,0,1,1,2,0.6,0.5606,0.83,0.0,161
4,0,10,5,0,0,0,1,0.32,0.3485,0.87,0.0,3
4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,134
4,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,622
2,1,3,1,0,0,0,2,0.42,0.4242,1.0,0.2537,89
3,1,9,9,0,2,1,2,0.72,0.697,0.79,0.2239,323
2,0,4,19,0,1,1,1,0.7,0.6364,0.24,0.4627,278
3,1,8,13,0,4,1,1,0.76,0.6818,0.48,0.1045,290
1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,423
1,0,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,6
1,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,240
2,0,4,1,0,3,1,1,0.42,0.4242,0.94,0.1642,7
2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,23
4,0,12,8,0,1,1,1,0.32,0.3485,0.93,0.0,404
4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,594
1,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.194,137
1,1,2,12,0,1,1,1,0.32,0.3182,0.61,0.1642,150
4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0.0,79
4,1,11,15,0,5,1,1,0.42,0.4242,0.38,0.1343,267
1,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,29
3,1,9,9,0,1,1,1,0.6,0.6212,0.53,0.2985,361
2,0,5,18,0,5,1,1,0.6,0.6212,0.56,0.1642,473
2,1,5,15,0,5,1,2,0.72,0.6818,0.62,0.1045,343
2,0,4,14,0,3,1,1,0.68,0.6364,0.74,0.2836,148
3,0,8,22,0,2,1,1,0.78,0.697,0.46,0.2985,155
1,1,12,15,0,6,0,1,0.32,0.2727,0.33,0.5821,153
1,1,2,3,0,1,1,1,0.24,0.2424,0.75,0.1642,2
4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,23
4,0,10,5,0,2,1,1,0.4,0.4091,0.82,0.1343,27
4,0,12,3,0,2,1,2,0.34,0.3636,0.61,0.0,2
4,1,9,6,0,5,1,2,0.56,0.5303,0.94,0.0896,138
2,0,5,9,0,4,1,2,0.54,0.5152,0.88,0.0896,216
3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,457
1,1,2,23,0,2,1,1,0.32,0.303,0.66,0.2239,47
3,1,7,5,0,5,1,1,0.74,0.697,0.66,0.194,35
4,0,9,21,0,1,1,1,0.64,0.5758,0.89,0.1343,182
3,1,9,15,0,3,1,1,0.78,0.7727,0.7,0.194,245
2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,334
3,0,8,1,0,1,1,1,0.6,0.5909,0.69,0.1045,20
3,1,8,8,0,3,1,1,0.64,0.6061,0.73,0.0896,740
4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,93
3,1,8,23,0,2,1,1,0.62,0.5758,0.83,0.0,136
1,0,12,0,0,3,1,1,0.32,0.3182,0.87,0.1642,10
3,1,8,20,0,5,1,1,0.8,0.7424,0.49,0.1343,356
2,1,4,7,0,0,0,3,0.42,0.4242,0.77,0.3881,24
3,0,7,3,0,3,1,1,0.7,0.6667,0.79,0.0,6
2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,284
2,1,3,6,0,0,0,2,0.4,0.4091,1.0,0.2537,18
2,1,5,18,0,4,1,1,0.72,0.6667,0.58,0.1343,706
1,0,2,13,0,3,1,1,0.42,0.4242,0.3,0.3582,93
2,0,5,19,1,1,0,2,0.52,0.5,0.48,0.1045,225
4,0,9,22,0,1,1,1,0.62,0.5455,0.94,0.1343,136
4,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,525
1,0,2,20,0,3,1,1,0.24,0.197,0.48,0.5522,75
3,0,8,1,0,6,0,1,0.62,0.5758,0.83,0.0,47
3,0,7,22,0,6,0,1,0.72,0.6818,0.62,0.1642,214
2,0,6,5,0,3,1,1,0.62,0.5606,0.88,0.0,21
3,1,9,10,0,0,0,1,0.64,0.6212,0.57,0.2985,495
2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,22
3,0,8,6,0,2,1,1,0.54,0.5152,0.73,0.1045,119
3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,126
2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896,48
3,0,7,16,0,0,0,1,0.8,0.7273,0.46,0.2985,317
1,0,12,8,0,3,1,1,0.32,0.2879,0.57,0.3582,217
3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,231
3,0,7,2,0,3,1,1,0.76,0.697,0.55,0.0,5
4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0,66
4,0,12,11,0,6,0,1,0.32,0.3333,0.57,0.0896,275
1,1,2,20,0,0,0,1,0.32,0.3182,0.42,0.1642,88
4,0,11,11,0,0,0,1,0.5,0.4848,0.63,0.3582,240
4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,232
3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,750
1,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,58
3,0,8,17,0,3,1,1,0.76,0.697,0.52,0.3582,567
3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,2
1,1,1,23,0,5,1,3,0.16,0.1515,0.64,0.2239,38
1,1,12,1,0,1,1,1,0.22,0.2727,0.69,0.0,11
4,0,11,7,0,0,0,1,0.38,0.3939,0.87,0.2239,23
3,0,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,7
4,0,11,14,0,2,1,3,0.4,0.4091,0.94,0.194,36
1,0,12,12,0,5,1,1,0.4,0.4091,0.54,0.5224,170
4,0,10,20,0,4,1,1,0.42,0.4242,0.67,0.4925,182
1,0,3,11,0,0,0,1,0.44,0.4394,0.41,0.4179,181
4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0.0,62
2,0,4,19,0,3,1,1,0.44,0.4394,0.62,0.2537,175
3,0,8,20,0,5,1,3,0.62,0.5758,0.83,0.2985,58
1,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,157
4,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,276
2,1,4,7,0,2,1,1,0.6,0.6212,0.43,0.2537,461
2,0,4,22,0,6,0,3,0.42,0.4242,1.0,0.0,24
2,1,5,11,0,3,1,1,0.7,0.6515,0.54,0.1343,267
1,1,3,18,0,6,0,1,0.5,0.4848,0.25,0.2537,303
2,1,4,2,0,5,1,1,0.34,0.3333,0.49,0.194,11
3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.194,171
4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,257
4,0,11,7,1,4,0,1,0.26,0.2727,0.75,0.1045,40
1,1,12,10,0,4,1,1,0.28,0.2273,0.56,0.5224,75
4,0,12,18,0,3,1,2,0.36,0.3485,0.62,0.1642,390
2,1,5,0,0,5,1,1,0.6,0.5758,0.78,0.3284,89
2,0,6,0,0,3,1,1,0.66,0.5909,0.89,0.1343,41
1,0,1,17,0,2,1,1,0.28,0.2727,0.48,0.2239,212
2,0,4,2,0,0,0,2,0.38,0.3939,0.87,0.0896,36
1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,3
2,0,6,2,0,4,1,1,0.6,0.6212,0.56,0.0896,5
4,0,10,2,0,5,1,1,0.42,0.4242,0.88,0.0,5
2,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,5
2,0,5,21,0,4,1,1,0.54,0.5152,0.77,0.2836,209
4,0,11,16,0,1,1,1,0.56,0.5303,0.6,0.194,264
2,1,4,1,0,2,1,1,0.64,0.6212,0.57,0.1642,11
2,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,80
2,1,3,17,0,5,1,2,0.4,0.4091,0.62,0.2239,606
2,0,6,19,0,4,1,1,0.72,0.6364,0.23,0.2985,379
3,0,8,9,0,2,1,2,0.78,0.7424,0.62,0.1343,175
2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,34
3,0,7,23,0,0,0,1,0.72,0.6818,0.66,0.2537,72
1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,69
1,0,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,257
2,0,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,130
4,0,11,18,0,2,1,2,0.5,0.4848,0.72,0.2836,441
4,0,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,6
4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,57
1,0,3,2,0,6,0,2,0.56,0.5303,0.43,0.2239,25
4,1,11,20,0,5,1,1,0.36,0.3333,0.46,0.2537,227
2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,416
4,0,10,15,0,5,1,1,0.5,0.4848,0.45,0.2836,235
4,0,12,17,0,5,1,1,0.42,0.4242,0.38,0.0,411
1,0,12,2,0,5,1,1,0.24,0.2576,0.7,0.1045,12
3,0,8,5,0,0,0,2,0.64,0.5606,0.94,0.1642,10
4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,179
4,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,242
2,0,6,18,0,5,1,1,0.8,0.7727,0.59,0.2239,463
4,0,10,3,1,1,0,1,0.46,0.4545,0.88,0.0,11
2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,176
1,0,2,6,0,4,1,1,0.16,0.1364,0.43,0.3582,39
4,0,10,5,0,3,1,1,0.44,0.4394,0.82,0.1343,32
4,1,11,7,0,6,0,1,0.24,0.2273,0.7,0.194,78
1,1,2,6,0,0,0,1,0.24,0.2121,0.52,0.3284,5
4,0,10,0,0,3,1,1,0.44,0.4394,0.72,0.194,32
2,0,4,2,0,2,1,1,0.56,0.5303,0.83,0.3284,26
3,0,9,0,0,2,1,2,0.56,0.5303,0.73,0.1642,25
4,0,11,18,0,3,1,3,0.46,0.4545,0.88,0.3881,189
1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,106
4,0,12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,46
3,0,9,15,0,1,1,1,0.74,0.6667,0.48,0.0896,212
3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,198
4,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,11
4,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,434
3,1,9,1,0,6,0,2,0.66,0.5909,0.89,0.2836,117
2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,521
4,1,11,23,0,3,1,3,0.28,0.2727,0.65,0.2239,40
1,1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,96
1,0,3,0,0,6,0,2,0.6,0.6212,0.53,0.2537,76
1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,7
3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,247
4,1,10,6,0,3,1,2,0.6,0.5152,0.94,0.1343,177
1,1,1,8,0,6,0,1,0.24,0.2576,0.75,0.1045,64
1,0,12,19,0,3,1,1,0.24,0.2273,0.41,0.2537,151
3,0,6,10,0,3,1,1,0.74,0.6667,0.42,0.2836,126
2,1,5,7,0,4,1,3,0.44,0.4394,0.94,0.1045,384
3,1,9,13,0,2,1,1,0.66,0.6212,0.29,0.0896,328
4,1,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,228
2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,104
3,0,9,13,0,1,1,2,0.6,0.6061,0.6,0.0,177
2,0,4,6,0,1,1,1,0.4,0.4091,0.82,0.0,54
1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,172
2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,67
1,1,1,14,0,6,0,3,0.2,0.197,0.8,0.194,95
2,1,5,8,1,1,0,1,0.66,0.6212,0.69,0.0,155
2,0,4,1,0,1,1,1,0.46,0.4545,0.94,0.2836,4
2,0,5,17,0,3,1,1,0.74,0.6667,0.51,0.2239,601
2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,137
3,0,9,6,0,1,1,1,0.56,0.5303,0.83,0.0,109
3,1,7,22,0,0,0,3,0.74,0.697,0.7,0.0896,122
4,1,11,7,0,5,1,2,0.3,0.303,0.7,0.1343,357
4,1,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284,522
2,1,3,11,0,4,1,2,0.52,0.5,0.94,0.0,219
3,1,8,5,0,6,0,1,0.6,0.5758,0.78,0.2537,9
2,1,4,11,0,4,1,1,0.52,0.5,0.48,0.0,229
3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,12
2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,20
1,0,2,7,0,3,1,1,0.12,0.1515,0.54,0.1343,96
3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,236
4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,679
